meeting_id,user_a_id,user_b_id,meeting_number,meeting_date,time_slot,location_id,success,engaged,outcome_stage,location_name
1949,36,226,3,2025-10-28,early_evening,1,True,False,continued,Leif Ericson Park - benches
1950,36,234,1,2025-11-06,early_evening,17,True,False,continued,Overpass seating by New Utrecht Ave
1951,36,234,2,2025-11-13,afternoon,18,True,False,continued,Neighborhood clinic garden
1952,36,250,1,2025-09-29,afternoon,1,True,False,continued,Leif Ericson Park - benches
1953,36,258,1,2025-01-23,early_evening,13,True,False,continued,13th Ave Plaza Seating
1954,36,258,2,2025-01-30,early_evening,19,True,False,continued,10th Ave bus stop benches
1955,36,258,3,2025-02-06,afternoon,17,True,False,continued,Overpass seating by New Utrecht Ave
1956,36,258,4,2025-02-13,late_evening,19,True,False,continued,10th Ave bus stop benches
1957,36,279,1,2025-05-05,early_evening,7,True,False,continued,Community center courtyard
1958,36,279,2,2025-05-12,afternoon,1,True,False,continued,Leif Ericson Park - benches
1959,36,279,3,2025-05-19,early_evening,15,True,False,continued,16th Ave Shul Courtyard
1960,36,279,4,2025-05-26,afternoon,9,False,False,stopped,Local café seating area
1961,36,279,5,2025-06-02,early_evening,9,True,False,continued,Local café seating area
1962,36,281,1,2025-01-17,late_evening,4,True,False,continued,18th Ave Small Plaza
1963,36,281,2,2025-01-24,afternoon,8,True,False,continued,Quiet corner near 53rd St
1964,36,281,3,2025-01-31,afternoon,2,True,False,continued,Borough Park Library
1965,36,290,1,2025-10-23,early_evening,12,True,False,continued,Fort Hamilton Pkwy Triangle
1966,36,290,2,2025-10-30,late_evening,1,True,False,continued,Leif Ericson Park - benches
1967,36,290,3,2025-11-06,late_evening,12,True,False,continued,Fort Hamilton Pkwy Triangle
1968,37,50,1,2025-04-17,early_evening,15,False,False,stopped,16th Ave Shul Courtyard
1969,37,72,1,2025-07-29,afternoon,6,True,False,continued,Small playground on 17th Ave
1970,37,72,2,2025-08-05,early_evening,7,True,False,continued,Community center courtyard
1971,37,72,3,2025-08-12,late_evening,4,True,False,continued,18th Ave Small Plaza
1972,37,72,4,2025-08-19,afternoon,19,True,False,continued,10th Ave bus stop benches
1973,37,98,1,2025-11-18,early_evening,12,True,False,continued,Fort Hamilton Pkwy Triangle
1974,37,98,2,2025-11-25,late_evening,4,True,False,continued,18th Ave Small Plaza
1975,37,98,3,2025-12-02,afternoon,2,True,False,continued,Borough Park Library
1976,37,124,1,2025-12-12,early_evening,3,True,False,continued,14th Ave Green Corridor
1977,37,124,2,2025-12-19,late_evening,6,True,False,continued,Small playground on 17th Ave
1978,37,124,3,2025-12-26,early_evening,18,True,False,continued,Neighborhood clinic garden
1979,37,125,1,2025-04-12,afternoon,12,True,False,continued,Fort Hamilton Pkwy Triangle
1980,37,125,2,2025-04-19,late_evening,3,True,False,continued,14th Ave Green Corridor
1981,37,128,1,2025-10-04,afternoon,15,True,False,continued,16th Ave Shul Courtyard
1982,37,128,2,2025-10-11,early_evening,4,False,False,stopped,18th Ave Small Plaza
1983,37,128,3,2025-10-18,early_evening,15,True,False,continued,16th Ave Shul Courtyard
1984,37,137,1,2025-06-06,afternoon,3,True,False,continued,14th Ave Green Corridor
1985,37,153,1,2025-12-12,early_evening,9,True,False,continued,Local café seating area
1986,37,190,1,2025-02-01,early_evening,17,True,False,continued,Overpass seating by New Utrecht Ave
1987,37,190,2,2025-02-08,early_evening,3,True,False,continued,14th Ave Green Corridor
1988,37,204,1,2025-05-18,afternoon,10,True,False,continued,Side-street benches near 15th Ave
1989,37,204,2,2025-05-25,early_evening,20,True,False,continued,18th Ave median benches
1990,37,205,1,2025-11-10,early_evening,2,True,False,continued,Borough Park Library
1991,37,205,2,2025-11-17,afternoon,1,True,False,continued,Leif Ericson Park - benches
1992,37,205,3,2025-11-24,early_evening,10,True,False,continued,Side-street benches near 15th Ave
1993,37,222,1,2025-09-19,early_evening,4,True,False,continued,18th Ave Small Plaza
1994,37,233,1,2025-12-17,afternoon,1,True,False,continued,Leif Ericson Park - benches
1995,37,240,1,2025-02-16,early_evening,6,True,False,continued,Small playground on 17th Ave
1996,37,241,1,2025-05-16,early_evening,12,True,False,continued,Fort Hamilton Pkwy Triangle
1997,37,254,1,2025-09-14,early_evening,3,True,False,continued,14th Ave Green Corridor
1998,37,254,2,2025-09-21,early_evening,4,True,False,continued,18th Ave Small Plaza
1999,37,254,3,2025-09-28,afternoon,15,True,False,continued,16th Ave Shul Courtyard
2000,37,254,4,2025-10-05,early_evening,7,True,True,engaged,Community center courtyard
2001,37,254,5,2025-10-12,early_evening,14,True,False,continued,45th St Mini Playground
2002,37,277,1,2025-03-27,early_evening,5,True,False,continued,Schoolyard near 50th St
2003,37,277,2,2025-04-03,early_evening,18,True,False,continued,Neighborhood clinic garden
2004,37,277,3,2025-04-10,early_evening,10,True,False,continued,Side-street benches near 15th Ave
2005,38,47,1,2025-05-15,early_evening,2,True,False,continued,Borough Park Library
2006,38,47,2,2025-05-22,early_evening,16,True,False,continued,60th St Sitting Area
2007,38,51,1,2025-11-08,late_evening,6,True,False,continued,Small playground on 17th Ave
2008,38,51,2,2025-11-15,afternoon,2,True,False,continued,Borough Park Library
2009,38,51,3,2025-11-22,afternoon,2,True,False,continued,Borough Park Library
2010,38,51,4,2025-11-29,afternoon,10,True,False,continued,Side-street benches near 15th Ave
2011,38,51,5,2025-12-06,early_evening,1,True,False,continued,Leif Ericson Park - benches
2012,38,51,6,2025-12-13,late_evening,3,True,False,continued,14th Ave Green Corridor
2013,38,200,1,2025-02-24,afternoon,2,True,False,continued,Borough Park Library
2014,38,200,2,2025-03-03,afternoon,5,True,False,continued,Schoolyard near 50th St
2015,38,200,3,2025-03-10,afternoon,4,True,False,continued,18th Ave Small Plaza
2016,38,208,1,2025-10-14,late_evening,7,True,False,continued,Community center courtyard
2017,38,208,2,2025-10-21,early_evening,3,True,False,continued,14th Ave Green Corridor
2018,38,208,3,2025-10-28,early_evening,1,True,False,continued,Leif Ericson Park - benches
2019,38,208,4,2025-11-04,afternoon,9,True,False,continued,Local café seating area
2020,38,231,1,2025-07-19,early_evening,4,True,False,continued,18th Ave Small Plaza
2021,38,231,2,2025-07-26,afternoon,10,True,False,continued,Side-street benches near 15th Ave
2022,38,232,1,2025-05-20,afternoon,2,True,False,continued,Borough Park Library
2023,38,232,2,2025-05-27,afternoon,1,True,False,continued,Leif Ericson Park - benches
2024,38,232,3,2025-06-03,early_evening,3,True,False,continued,14th Ave Green Corridor
2025,38,232,4,2025-06-10,early_evening,5,True,False,continued,Schoolyard near 50th St
2026,38,255,1,2025-02-07,afternoon,4,True,False,continued,18th Ave Small Plaza
2027,38,272,1,2025-02-02,early_evening,13,True,False,continued,13th Ave Plaza Seating
2028,38,272,2,2025-02-09,afternoon,4,True,False,continued,18th Ave Small Plaza
2029,38,272,3,2025-02-16,early_evening,7,True,False,continued,Community center courtyard
2030,38,275,1,2025-09-01,late_evening,9,True,False,continued,Local café seating area
2031,38,275,2,2025-09-08,early_evening,1,True,False,continued,Leif Ericson Park - benches
2032,38,275,3,2025-09-15,early_evening,7,True,False,continued,Community center courtyard
2033,38,275,4,2025-09-22,early_evening,4,True,False,continued,18th Ave Small Plaza
2034,38,275,5,2025-09-29,late_evening,4,True,False,continued,18th Ave Small Plaza
2035,38,275,6,2025-10-06,late_evening,1,True,False,continued,Leif Ericson Park - benches
2036,39,46,1,2025-02-27,afternoon,13,True,False,continued,13th Ave Plaza Seating
2037,39,46,2,2025-03-06,afternoon,18,True,False,continued,Neighborhood clinic garden
2038,39,46,3,2025-03-13,early_evening,1,True,False,continued,Leif Ericson Park - benches
2039,39,46,4,2025-03-20,afternoon,9,True,True,engaged,Local café seating area
2040,39,49,1,2025-07-23,early_evening,13,True,False,continued,13th Ave Plaza Seating
2041,39,49,2,2025-07-30,late_evening,3,True,False,continued,14th Ave Green Corridor
2042,39,49,3,2025-08-06,afternoon,13,True,False,continued,13th Ave Plaza Seating
2043,39,49,4,2025-08-13,afternoon,9,True,False,continued,Local café seating area
2044,39,49,5,2025-08-20,early_evening,18,True,False,continued,Neighborhood clinic garden
2045,39,49,6,2025-08-27,late_evening,20,True,True,engaged,18th Ave median benches
2046,39,71,1,2025-12-04,afternoon,1,True,False,continued,Leif Ericson Park - benches
2047,39,71,2,2025-12-11,afternoon,5,True,False,continued,Schoolyard near 50th St
2048,39,73,1,2025-09-10,afternoon,7,True,False,continued,Community center courtyard
2049,39,73,2,2025-09-17,early_evening,2,True,False,continued,Borough Park Library
2050,39,73,3,2025-09-24,early_evening,4,True,False,continued,18th Ave Small Plaza
2051,39,73,4,2025-10-01,early_evening,20,False,False,stopped,18th Ave median benches
2052,39,74,1,2025-08-31,early_evening,1,True,False,continued,Leif Ericson Park - benches
2053,39,74,2,2025-09-07,afternoon,5,True,False,continued,Schoolyard near 50th St
2054,39,147,1,2025-01-28,afternoon,14,True,False,continued,45th St Mini Playground
2055,39,147,2,2025-02-04,early_evening,4,True,False,continued,18th Ave Small Plaza
2056,39,147,3,2025-02-11,late_evening,6,False,False,stopped,Small playground on 17th Ave
2057,39,178,1,2025-07-02,late_evening,19,True,False,continued,10th Ave bus stop benches
2058,39,178,2,2025-07-09,afternoon,6,False,False,stopped,Small playground on 17th Ave
2059,39,178,3,2025-07-16,early_evening,2,True,False,continued,Borough Park Library
2060,39,178,4,2025-07-23,late_evening,1,True,False,continued,Leif Ericson Park - benches
2061,39,178,5,2025-07-30,afternoon,18,True,False,continued,Neighborhood clinic garden
2062,39,178,6,2025-08-06,afternoon,3,True,False,continued,14th Ave Green Corridor
2063,39,265,1,2025-06-22,late_evening,7,True,False,continued,Community center courtyard
2064,39,265,2,2025-06-29,late_evening,1,True,False,continued,Leif Ericson Park - benches
2065,39,265,3,2025-07-06,early_evening,5,True,False,continued,Schoolyard near 50th St
2066,39,266,1,2025-12-08,afternoon,18,True,False,continued,Neighborhood clinic garden
2067,39,266,2,2025-12-15,early_evening,7,True,False,continued,Community center courtyard
2068,39,266,3,2025-12-22,early_evening,19,True,False,continued,10th Ave bus stop benches
2069,39,295,1,2025-01-01,late_evening,3,True,False,continued,14th Ave Green Corridor
2070,39,295,2,2025-01-08,afternoon,7,True,False,continued,Community center courtyard
2071,39,295,3,2025-01-15,early_evening,15,True,False,continued,16th Ave Shul Courtyard
2072,39,295,4,2025-01-22,early_evening,5,True,False,continued,Schoolyard near 50th St
2073,40,41,1,2025-05-29,early_evening,3,True,True,engaged,14th Ave Green Corridor
2074,40,41,2,2025-06-05,late_evening,15,True,False,continued,16th Ave Shul Courtyard
2075,40,41,3,2025-06-12,afternoon,4,True,False,continued,18th Ave Small Plaza
2076,40,41,4,2025-06-19,early_evening,7,True,False,continued,Community center courtyard
2077,40,54,1,2025-04-22,late_evening,19,True,False,continued,10th Ave bus stop benches
2078,40,54,2,2025-04-29,late_evening,3,True,False,continued,14th Ave Green Corridor
2079,40,54,3,2025-05-06,early_evening,3,True,False,continued,14th Ave Green Corridor
2080,40,54,4,2025-05-13,afternoon,1,False,False,stopped,Leif Ericson Park - benches
2081,40,72,1,2025-05-09,afternoon,4,True,False,continued,18th Ave Small Plaza
2082,40,72,2,2025-05-16,afternoon,3,False,False,stopped,14th Ave Green Corridor
2083,40,72,3,2025-05-23,late_evening,10,True,False,continued,Side-street benches near 15th Ave
2084,40,72,4,2025-05-30,early_evening,2,True,False,continued,Borough Park Library
2085,40,72,5,2025-06-06,afternoon,10,True,False,continued,Side-street benches near 15th Ave
2086,40,78,1,2025-09-06,late_evening,3,True,False,continued,14th Ave Green Corridor
2087,40,78,2,2025-09-13,early_evening,4,True,False,continued,18th Ave Small Plaza
2088,40,78,3,2025-09-20,early_evening,4,True,False,continued,18th Ave Small Plaza
2089,40,80,1,2025-11-18,late_evening,11,True,False,continued,Dahill Road Pocket Park
2090,40,80,2,2025-11-25,late_evening,6,True,False,continued,Small playground on 17th Ave
2091,40,83,1,2025-04-16,late_evening,4,True,True,engaged,18th Ave Small Plaza
2092,40,83,2,2025-04-23,late_evening,15,True,False,continued,16th Ave Shul Courtyard
2093,40,88,1,2025-11-22,afternoon,8,True,False,continued,Quiet corner near 53rd St
2094,40,88,2,2025-11-29,afternoon,3,True,False,continued,14th Ave Green Corridor
2095,40,88,3,2025-12-06,late_evening,17,True,True,engaged,Overpass seating by New Utrecht Ave
2096,40,88,4,2025-12-13,early_evening,4,True,False,continued,18th Ave Small Plaza
2097,40,88,5,2025-12-20,late_evening,1,True,False,continued,Leif Ericson Park - benches
2098,40,88,6,2025-12-27,early_evening,6,True,False,continued,Small playground on 17th Ave
2099,40,106,1,2025-06-30,early_evening,2,True,False,continued,Borough Park Library
2100,40,106,2,2025-07-07,early_evening,3,True,False,continued,14th Ave Green Corridor
2101,40,106,3,2025-07-14,early_evening,12,True,False,continued,Fort Hamilton Pkwy Triangle
2102,40,106,4,2025-07-21,early_evening,2,True,False,continued,Borough Park Library
2103,40,126,1,2025-12-01,early_evening,13,True,False,continued,13th Ave Plaza Seating
2104,40,132,1,2025-04-06,late_evening,18,False,False,stopped,Neighborhood clinic garden
2105,40,132,2,2025-04-13,early_evening,9,True,False,continued,Local café seating area
2106,40,132,3,2025-04-20,early_evening,11,False,False,stopped,Dahill Road Pocket Park
2107,40,132,4,2025-04-27,afternoon,11,True,False,continued,Dahill Road Pocket Park
2108,40,135,1,2025-09-18,early_evening,20,False,False,stopped,18th Ave median benches
2109,40,135,2,2025-09-25,afternoon,4,True,False,continued,18th Ave Small Plaza
2110,40,135,3,2025-10-02,late_evening,2,True,False,continued,Borough Park Library
2111,40,137,1,2025-08-08,early_evening,7,True,False,continued,Community center courtyard
2112,40,137,2,2025-08-15,early_evening,7,True,False,continued,Community center courtyard
2113,40,137,3,2025-08-22,early_evening,2,True,False,continued,Borough Park Library
2114,40,193,1,2025-07-07,late_evening,9,True,False,continued,Local café seating area
2115,40,193,2,2025-07-14,late_evening,1,True,False,continued,Leif Ericson Park - benches
2116,40,193,3,2025-07-21,late_evening,17,True,False,continued,Overpass seating by New Utrecht Ave
2117,40,193,4,2025-07-28,afternoon,3,True,False,continued,14th Ave Green Corridor
2118,40,193,5,2025-08-04,afternoon,1,True,False,continued,Leif Ericson Park - benches
2119,40,215,1,2025-04-02,early_evening,2,True,False,continued,Borough Park Library
2120,40,222,1,2025-03-30,afternoon,3,True,False,continued,14th Ave Green Corridor
2121,40,222,2,2025-04-06,early_evening,3,False,False,stopped,14th Ave Green Corridor
2122,40,222,3,2025-04-13,afternoon,1,True,False,continued,Leif Ericson Park - benches
2123,40,222,4,2025-04-20,late_evening,3,True,False,continued,14th Ave Green Corridor
2124,40,222,5,2025-04-27,early_evening,3,False,False,stopped,14th Ave Green Corridor
2125,40,222,6,2025-05-04,late_evening,4,True,False,continued,18th Ave Small Plaza
2126,40,244,1,2025-05-11,late_evening,4,True,False,continued,18th Ave Small Plaza
2127,40,244,2,2025-05-18,early_evening,4,True,False,continued,18th Ave Small Plaza
2128,40,244,3,2025-05-25,early_evening,4,True,False,continued,18th Ave Small Plaza
2129,40,254,1,2025-02-18,early_evening,1,True,True,engaged,Leif Ericson Park - benches
2130,40,277,1,2025-01-29,afternoon,1,True,False,continued,Leif Ericson Park - benches
2131,40,277,2,2025-02-05,early_evening,3,True,False,continued,14th Ave Green Corridor
2132,40,277,3,2025-02-12,early_evening,12,True,False,continued,Fort Hamilton Pkwy Triangle
2133,40,277,4,2025-02-19,early_evening,20,True,False,continued,18th Ave median benches
2134,40,277,5,2025-02-26,early_evening,18,True,False,continued,Neighborhood clinic garden
2135,40,277,6,2025-03-05,early_evening,7,True,False,continued,Community center courtyard
2136,41,64,1,2025-10-17,early_evening,7,True,False,continued,Community center courtyard
2137,41,64,2,2025-10-24,late_evening,4,True,False,continued,18th Ave Small Plaza
2138,41,64,3,2025-10-31,early_evening,13,True,False,continued,13th Ave Plaza Seating
2139,41,64,4,2025-11-07,early_evening,13,True,False,continued,13th Ave Plaza Seating
2140,41,64,5,2025-11-14,early_evening,14,True,False,continued,45th St Mini Playground
